Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID
INV744889,S0009,JAM MAKING SET WITH JARS,4,2024-05-07,11.7,10065
INV865492,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,10,2024-06-17,35.67,10107
INV800822,S0014,DOORMAT NEW ENGLAND,19,2024-09-23,26.09,10147
INV896806,S0008,CREAM CUPID HEARTS COAT HANGER,5,2024-06-16,21.39,10137
INV707511,S0004,LUNCH BAG RED RETROSPOT,2,2024-07-16,31.78,10162
INV291021,S0006,WOODEN PICTURE FRAME WHITE FINISH,1,2024-03-14,31.91,10100
INV269748,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,13,2024-06-14,1.08,10141
INV607348,S0015,SET 2 TEA TOWELS I LOVE LONDON,12,2024-04-06,31.62,10083
INV525362,S0018,BROCADE RING PURSE,15,2024-04-19,22.93,10177
INV672396,S0008,CREAM CUPID HEARTS COAT HANGER,15,2024-03-01,37.38,10198
INV453737,S0016,VINTAGE BILLBOARD DRINK ME MUG,11,2024-04-05,13.14,10112
INV909508,S0015,SET 2 TEA TOWELS I LOVE LONDON,18,2024-08-21,33.33,10056
INV900345,S0010,RED WOOLLY HOTTIE WHITE HEART,17,2024-05-14,3.62,10179
INV547232,S0011,ALARM CLOCK BAKELIKE GREEN,1,2024-10-05,6.75,10186
INV579653,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-03-02,27.75,10218
INV232434,S0009,JAM MAKING SET WITH JARS,12,2024-06-06,22.9,10217
INV186997,S0017,PAPER CHAIN KIT 50S CHRISTMAS,17,2024-04-03,20.18,10120
INV304344,S0016,VINTAGE BILLBOARD DRINK ME MUG,5,2024-12-14,11.48,10175
INV308328,S0000,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-09-26,30.25,10023
INV690225,S0004,LUNCH BAG RED RETROSPOT,17,2024-09-25,2.83,10213
INV480272,S0017,PAPER CHAIN KIT 50S CHRISTMAS,18,2024-04-27,34.84,10235
INV274853,S0016,VINTAGE BILLBOARD DRINK ME MUG,12,2024-03-22,5.46,10013
INV765748,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,20,2024-04-25,42.24,10101
INV667092,S0004,LUNCH BAG RED RETROSPOT,20,2024-08-05,42.99,10024
INV151288,S0008,CREAM CUPID HEARTS COAT HANGER,13,2024-05-31,19.79,10011
INV541727,S0016,VINTAGE BILLBOARD DRINK ME MUG,16,2024-08-27,16.44,10273
INV100370,S0009,JAM MAKING SET WITH JARS,3,2024-05-08,35.56,10281
INV318895,S0009,JAM MAKING SET WITH JARS,20,2024-10-31,47.98,10094
INV891852,S0001,REGENCY CAKESTAND 3 TIER,14,2024-03-12,7.62,10201
INV901733,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-07-19,39.42,10021
INV509992,S0013,BATH BUILDING BLOCK WORD,19,2024-04-09,12.8,10211
INV173957,S0011,ALARM CLOCK BAKELIKE GREEN,8,2024-05-21,7.45,10140
INV229469,S0012,SPOTTY BUNTING,19,2024-12-10,8.02,10293
INV249326,S0014,DOORMAT NEW ENGLAND,9,2024-06-16,1.03,10298
INV645909,S0003,PARTY BUNTING,10,2024-09-25,5.58,10101
INV593993,S0019,MINI PAINT SET VINTAGE,8,2024-12-04,22.19,10028
INV667551,S0003,PARTY BUNTING,20,2024-08-20,8.11,10041
INV385320,S0010,RED WOOLLY HOTTIE WHITE HEART,2,2024-07-14,41.98,10146
INV218318,S0008,CREAM CUPID HEARTS COAT HANGER,15,2024-08-06,29.46,10256
INV895302,S0015,SET 2 TEA TOWELS I LOVE LONDON,10,2024-04-25,26.38,10227
INV867305,S0002,JUMBO BAG RED RETROSPOT,20,2024-11-02,43.32,10236
INV991253,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-12-25,48.18,10013
INV159404,S0013,BATH BUILDING BLOCK WORD,4,2024-05-23,42.2,10210
INV363895,S0008,CREAM CUPID HEARTS COAT HANGER,17,2024-06-17,21.27,10229
INV473986,S0008,CREAM CUPID HEARTS COAT HANGER,3,2024-01-07,5.51,10100
INV354535,S0015,SET 2 TEA TOWELS I LOVE LONDON,19,2024-09-10,11.46,10031
INV797962,S0013,BATH BUILDING BLOCK WORD,9,2024-02-23,49.87,10016
INV687905,S0015,SET 2 TEA TOWELS I LOVE LONDON,20,2024-10-16,19.1,10137
INV799984,S0016,VINTAGE BILLBOARD DRINK ME MUG,13,2024-01-22,30.28,10166
INV978922,S0018,BROCADE RING PURSE,4,2024-10-21,5.2,10100
INV478222,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-12-10,35.61,10109
INV542320,S0019,MINI PAINT SET VINTAGE,13,2024-01-21,17.69,10173
INV993631,S0014,DOORMAT NEW ENGLAND,15,2024-10-20,43.24,10237
INV518059,S0001,REGENCY CAKESTAND 3 TIER,14,2024-12-08,45.45,10162
INV694469,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-01-13,31.71,10216
INV203603,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-07-30,40.19,10264
INV990691,S0014,DOORMAT NEW ENGLAND,9,2024-07-02,41.01,10263
INV469495,S0011,ALARM CLOCK BAKELIKE GREEN,8,2024-05-21,22.58,10292
INV440275,S0001,REGENCY CAKESTAND 3 TIER,15,2024-12-23,49.55,10274
INV905947,S0008,CREAM CUPID HEARTS COAT HANGER,6,2024-04-17,28.14,10003
INV779778,S0017,PAPER CHAIN KIT 50S CHRISTMAS,11,2024-07-24,37.79,10028
INV985752,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,16,2024-02-15,17.02,10149
INV664380,S0019,MINI PAINT SET VINTAGE,8,2024-06-11,41.52,10028
INV857009,S0003,PARTY BUNTING,3,2024-11-23,20.6,10065
INV621344,S0019,MINI PAINT SET VINTAGE,6,2024-07-14,10.51,10021
INV467624,S0015,SET 2 TEA TOWELS I LOVE LONDON,11,2024-08-12,44.84,10252
INV276730,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-01-09,6.02,10235
INV425611,S0018,BROCADE RING PURSE,17,2024-12-24,32.29,10227
INV893531,S0009,JAM MAKING SET WITH JARS,18,2024-10-02,9.31,10013
INV829427,S0019,MINI PAINT SET VINTAGE,3,2024-04-11,5.12,10049
INV795405,S0019,MINI PAINT SET VINTAGE,13,2024-05-14,7.72,10118
INV658710,S0010,RED WOOLLY HOTTIE WHITE HEART,12,2024-07-22,7.09,10054
INV208659,S0012,SPOTTY BUNTING,10,2024-11-10,28.72,10138
INV439566,S0002,JUMBO BAG RED RETROSPOT,8,2024-08-14,41.39,10053
INV674606,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-12-07,49.64,10044
INV618513,S0000,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-12-21,49.17,10053
INV336802,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-11-27,40.67,10074
INV113021,S0004,LUNCH BAG RED RETROSPOT,10,2024-05-04,48.25,10046
INV606748,S0019,MINI PAINT SET VINTAGE,15,2024-07-31,28.04,10013
INV301577,S0018,BROCADE RING PURSE,14,2024-04-05,42.47,10165
INV519028,S0018,BROCADE RING PURSE,19,2024-07-17,37.47,10102
INV942453,S0011,ALARM CLOCK BAKELIKE GREEN,9,2024-08-08,18.83,10280
INV435706,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,18,2024-07-01,4.31,10258
INV437287,S0004,LUNCH BAG RED RETROSPOT,8,2024-10-02,29.16,10138
INV922312,S0003,PARTY BUNTING,17,2024-12-28,24.05,10163
INV209898,S0010,RED WOOLLY HOTTIE WHITE HEART,20,2024-04-26,36.15,10111
INV960962,S0017,PAPER CHAIN KIT 50S CHRISTMAS,8,2024-08-26,13.82,10102
INV582595,S0001,REGENCY CAKESTAND 3 TIER,20,2024-08-12,25.11,10017
INV167798,S0013,BATH BUILDING BLOCK WORD,6,2024-01-12,28.22,10268
INV781865,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-06-26,24.09,10182
INV166874,S0004,LUNCH BAG RED RETROSPOT,12,2024-02-03,47.76,10024
INV697429,S0008,CREAM CUPID HEARTS COAT HANGER,9,2024-01-15,35.82,10029
INV551758,S0015,SET 2 TEA TOWELS I LOVE LONDON,5,2024-07-21,11.15,10171
INV424875,S0014,DOORMAT NEW ENGLAND,18,2024-12-22,33.9,10228
INV343861,S0010,RED WOOLLY HOTTIE WHITE HEART,19,2024-09-17,47.34,10188
INV903524,S0004,LUNCH BAG RED RETROSPOT,18,2024-12-14,29.55,10230
INV739206,S0000,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-12-30,37.85,10119
INV225497,S0018,BROCADE RING PURSE,3,2024-11-10,3.65,10156
INV865859,S0013,BATH BUILDING BLOCK WORD,6,2024-04-09,12.82,10272
INV911319,S0019,MINI PAINT SET VINTAGE,6,2024-04-02,1.96,10175
INV864062,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-06-18,4.91,10104
INV701885,S0012,SPOTTY BUNTING,13,2024-07-27,19.37,10092
INV245237,S0015,SET 2 TEA TOWELS I LOVE LONDON,11,2024-04-03,5.25,10186
INV286028,S0011,ALARM CLOCK BAKELIKE GREEN,14,2024-05-09,25.23,10283
INV373159,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,13,2024-04-12,11.72,10181
INV456222,S0002,JUMBO BAG RED RETROSPOT,15,2024-02-18,26.43,10170
INV735604,S0000,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-10-12,3.43,10187
INV200128,S0011,ALARM CLOCK BAKELIKE GREEN,6,2024-01-01,48.2,10175
INV113189,S0016,VINTAGE BILLBOARD DRINK ME MUG,1,2024-06-16,19.55,10222
INV938900,S0000,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-10-15,19.05,10233
INV280767,S0002,JUMBO BAG RED RETROSPOT,7,2024-11-21,31.23,10162
INV661212,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,7,2024-06-25,5.3,10134
INV728850,S0004,LUNCH BAG RED RETROSPOT,12,2024-10-20,9.26,10224
INV840680,S0014,DOORMAT NEW ENGLAND,6,2024-09-16,7.87,10153
INV131815,S0014,DOORMAT NEW ENGLAND,20,2024-01-20,46.8,10033
INV946415,S0003,PARTY BUNTING,10,2024-05-29,5.83,10055
INV718771,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,17,2024-03-26,45.06,10007
INV302542,S0015,SET 2 TEA TOWELS I LOVE LONDON,20,2024-03-20,49.87,10244
INV576752,S0010,RED WOOLLY HOTTIE WHITE HEART,18,2024-07-18,39.31,10126
INV801188,S0003,PARTY BUNTING,18,2024-02-03,17.25,10012
INV248249,S0011,ALARM CLOCK BAKELIKE GREEN,8,2024-09-08,9.82,10016
INV143610,S0012,SPOTTY BUNTING,12,2024-01-31,45.87,10208
INV950297,S0015,SET 2 TEA TOWELS I LOVE LONDON,19,2024-02-20,42.46,10043
INV795743,S0002,JUMBO BAG RED RETROSPOT,11,2024-09-26,28.37,10135
INV647013,S0017,PAPER CHAIN KIT 50S CHRISTMAS,13,2024-10-06,32.34,10228
INV435876,S0009,JAM MAKING SET WITH JARS,5,2024-08-17,38.29,10111
INV756764,S0009,JAM MAKING SET WITH JARS,14,2024-07-25,22.04,10160
INV614290,S0002,JUMBO BAG RED RETROSPOT,1,2024-09-08,5.66,10264
INV607620,S0017,PAPER CHAIN KIT 50S CHRISTMAS,20,2024-07-18,15.64,10225
INV908287,S0009,JAM MAKING SET WITH JARS,2,2024-09-27,41.65,10217
INV193519,S0006,WOODEN PICTURE FRAME WHITE FINISH,10,2024-10-27,37.52,10045
INV669153,S0018,BROCADE RING PURSE,6,2024-11-24,16.03,10214
INV660245,S0001,REGENCY CAKESTAND 3 TIER,1,2024-01-25,48.36,10059
INV297382,S0012,SPOTTY BUNTING,12,2024-10-02,3.1,10132
INV874415,S0013,BATH BUILDING BLOCK WORD,17,2024-09-25,42.54,10104
INV488837,S0016,VINTAGE BILLBOARD DRINK ME MUG,2,2024-04-19,5.38,10195
INV332329,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-02-07,35.84,10157
INV316779,S0015,SET 2 TEA TOWELS I LOVE LONDON,19,2024-11-23,30.84,10098
INV500019,S0001,REGENCY CAKESTAND 3 TIER,7,2024-12-18,6.26,10226
INV104968,S0009,JAM MAKING SET WITH JARS,8,2024-12-03,40.78,10205
INV285658,S0010,RED WOOLLY HOTTIE WHITE HEART,13,2024-04-26,18.9,10079
INV146930,S0012,SPOTTY BUNTING,5,2024-03-13,30.14,10124
INV801007,S0019,MINI PAINT SET VINTAGE,9,2024-08-04,34.18,10218
INV314828,S0009,JAM MAKING SET WITH JARS,9,2024-07-28,34.67,10004
INV963559,S0013,BATH BUILDING BLOCK WORD,14,2024-07-12,14.27,10090
INV956397,S0006,WOODEN PICTURE FRAME WHITE FINISH,16,2024-05-09,30.21,10104
INV143829,S0012,SPOTTY BUNTING,15,2024-03-06,33.32,10119
INV173950,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-02-29,8.37,10133
INV169730,S0015,SET 2 TEA TOWELS I LOVE LONDON,6,2024-10-01,16.71,10096
INV813981,S0008,CREAM CUPID HEARTS COAT HANGER,13,2024-05-25,27.04,10143
INV997065,S0009,JAM MAKING SET WITH JARS,19,2024-05-13,5.87,10288
INV514089,S0003,PARTY BUNTING,7,2024-02-14,27.96,10028
INV310541,S0015,SET 2 TEA TOWELS I LOVE LONDON,5,2024-09-22,49.78,10278
INV602078,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-02-27,11.82,10233
INV293439,S0012,SPOTTY BUNTING,3,2024-12-21,40.42,10017
INV557125,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,20,2024-07-08,22.19,10059
INV563495,S0004,LUNCH BAG RED RETROSPOT,20,2024-01-22,33.31,10090
INV904037,S0016,VINTAGE BILLBOARD DRINK ME MUG,7,2024-04-17,36.38,10199
INV696431,S0001,REGENCY CAKESTAND 3 TIER,1,2024-03-19,17.4,10026
INV284055,S0008,CREAM CUPID HEARTS COAT HANGER,12,2024-08-24,10.43,10025
INV510320,S0001,REGENCY CAKESTAND 3 TIER,13,2024-03-19,47.37,10267
INV166741,S0016,VINTAGE BILLBOARD DRINK ME MUG,8,2024-04-04,31.55,10181
INV789975,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-01-13,43.63,10068
INV984392,S0002,JUMBO BAG RED RETROSPOT,8,2024-11-04,26.66,10049
INV268923,S0017,PAPER CHAIN KIT 50S CHRISTMAS,5,2024-10-07,48.23,10175
INV216775,S0001,REGENCY CAKESTAND 3 TIER,3,2024-07-28,26.14,10052
INV748634,S0000,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-06-13,18.83,10102
INV208834,S0004,LUNCH BAG RED RETROSPOT,8,2024-01-04,19.37,10216
INV161255,S0018,BROCADE RING PURSE,13,2024-10-17,6.42,10188
INV899199,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-10-15,27.51,10057
INV780381,S0000,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-10-19,32.42,10047
INV818914,S0009,JAM MAKING SET WITH JARS,20,2024-07-17,22.76,10159
INV816052,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-11-09,12.88,10174
INV602403,S0014,DOORMAT NEW ENGLAND,5,2024-08-20,27.05,10242
INV334713,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-05-26,32.04,10282
INV507321,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,9,2024-03-23,18.72,10241
INV552708,S0000,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-03-14,2.61,10005
INV845208,S0013,BATH BUILDING BLOCK WORD,18,2024-04-26,49.38,10084
INV980945,S0004,LUNCH BAG RED RETROSPOT,12,2024-04-16,47.12,10248
INV538017,S0013,BATH BUILDING BLOCK WORD,15,2024-08-19,22.47,10054
INV586032,S0012,SPOTTY BUNTING,12,2024-06-21,16.64,10161
INV239580,S0012,SPOTTY BUNTING,17,2024-04-15,12.68,10226
INV695996,S0006,WOODEN PICTURE FRAME WHITE FINISH,7,2024-12-03,39.31,10015
INV585884,S0011,ALARM CLOCK BAKELIKE GREEN,18,2024-07-28,19.05,10224
INV323885,S0009,JAM MAKING SET WITH JARS,13,2024-03-13,23.78,10061
INV783920,S0017,PAPER CHAIN KIT 50S CHRISTMAS,15,2024-06-02,45.28,10122
INV532136,S0019,MINI PAINT SET VINTAGE,2,2024-04-12,11.25,10277
INV264332,S0017,PAPER CHAIN KIT 50S CHRISTMAS,13,2024-09-21,21.87,10046
INV124993,S0014,DOORMAT NEW ENGLAND,7,2024-07-16,28.59,10294
INV386596,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,19,2024-03-20,32.24,10062
INV919838,S0018,BROCADE RING PURSE,7,2024-03-18,20.86,10086
INV357633,S0014,DOORMAT NEW ENGLAND,5,2024-09-06,16.15,10210
INV656361,S0019,MINI PAINT SET VINTAGE,2,2024-12-12,5.3,10078
INV189915,S0002,JUMBO BAG RED RETROSPOT,1,2024-01-05,46.05,10202
INV447611,S0001,REGENCY CAKESTAND 3 TIER,3,2024-06-09,46.61,10223
INV312868,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-04-19,15.72,10222
INV480570,S0002,JUMBO BAG RED RETROSPOT,20,2024-06-10,29.38,10003
INV598165,S0014,DOORMAT NEW ENGLAND,11,2024-12-26,9.17,10006
INV206429,S0009,JAM MAKING SET WITH JARS,18,2024-03-22,45.09,10093
INV271187,S0004,LUNCH BAG RED RETROSPOT,14,2024-03-01,26.85,10008
INV529580,S0019,MINI PAINT SET VINTAGE,6,2024-10-14,27.84,10235
INV833859,S0015,SET 2 TEA TOWELS I LOVE LONDON,9,2024-12-19,42.48,10108
INV218867,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-08-15,5.3,10161
INV242185,S0001,REGENCY CAKESTAND 3 TIER,13,2024-08-30,19.28,10209
INV904402,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-10-27,34.56,10240
INV562355,S0011,ALARM CLOCK BAKELIKE GREEN,19,2024-10-19,9.5,10050
INV615655,S0000,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-06-25,44.34,10011
INV487939,S0002,JUMBO BAG RED RETROSPOT,3,2024-03-31,7.18,10156
INV810277,S0009,JAM MAKING SET WITH JARS,13,2024-03-17,5.99,10070
INV765030,S0006,WOODEN PICTURE FRAME WHITE FINISH,11,2024-05-29,35.71,10169
INV471942,S0002,JUMBO BAG RED RETROSPOT,20,2024-09-10,1.29,10272
INV538030,S0018,BROCADE RING PURSE,6,2024-07-05,42.64,10068
INV638362,S0006,WOODEN PICTURE FRAME WHITE FINISH,9,2024-09-23,45.26,10252
INV613392,S0000,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-03-26,3.07,10048
INV834543,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,10,2024-05-14,22.72,10184
INV453913,S0013,BATH BUILDING BLOCK WORD,2,2024-05-19,37.62,10187
INV791442,S0014,DOORMAT NEW ENGLAND,3,2024-06-19,27.79,10090
INV754489,S0004,LUNCH BAG RED RETROSPOT,1,2024-10-20,1.45,10139
INV309340,S0012,SPOTTY BUNTING,16,2024-07-13,19.73,10089
INV830706,S0008,CREAM CUPID HEARTS COAT HANGER,13,2024-06-20,18.66,10274
INV995092,S0016,VINTAGE BILLBOARD DRINK ME MUG,14,2024-07-27,35.51,10019
INV463058,S0004,LUNCH BAG RED RETROSPOT,9,2024-10-09,10.05,10154
INV379626,S0009,JAM MAKING SET WITH JARS,3,2024-08-18,45.98,10260
INV944601,S0002,JUMBO BAG RED RETROSPOT,11,2024-09-17,44.84,10108
INV950138,S0000,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-02-24,12.53,10285
INV491526,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,3,2024-03-19,28.81,10059
INV916711,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,3,2024-02-08,0.98,10125
INV872279,S0000,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-11-12,3.98,10273
INV756541,S0018,BROCADE RING PURSE,15,2024-11-19,43.73,10107
INV742321,S0003,PARTY BUNTING,4,2024-01-29,35.36,10299
INV882304,S0006,WOODEN PICTURE FRAME WHITE FINISH,3,2024-04-05,5.04,10245
INV104027,S0002,JUMBO BAG RED RETROSPOT,14,2024-12-17,12.04,10247
INV851807,S0001,REGENCY CAKESTAND 3 TIER,3,2024-07-17,16.36,10008
INV301996,S0016,VINTAGE BILLBOARD DRINK ME MUG,16,2024-04-11,35.56,10141
INV734868,S0015,SET 2 TEA TOWELS I LOVE LONDON,6,2024-08-28,14.76,10008
INV164242,S0018,BROCADE RING PURSE,15,2024-04-04,25.63,10094
INV284393,S0002,JUMBO BAG RED RETROSPOT,7,2024-05-14,7.62,10039
INV703386,S0017,PAPER CHAIN KIT 50S CHRISTMAS,7,2024-12-24,6.64,10081
INV297340,S0002,JUMBO BAG RED RETROSPOT,6,2024-06-13,37.94,10187
INV270313,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,13,2024-11-21,41.88,10084
INV730775,S0009,JAM MAKING SET WITH JARS,14,2024-09-16,32.21,10088
INV547242,S0006,WOODEN PICTURE FRAME WHITE FINISH,9,2024-06-25,36.9,10242
INV107322,S0016,VINTAGE BILLBOARD DRINK ME MUG,9,2024-05-24,37.84,10093
INV164612,S0002,JUMBO BAG RED RETROSPOT,3,2024-09-09,17.54,10086
INV749954,S0001,REGENCY CAKESTAND 3 TIER,14,2024-02-10,33.86,10044
INV112581,S0014,DOORMAT NEW ENGLAND,3,2024-06-12,29.61,10137
INV831985,S0011,ALARM CLOCK BAKELIKE GREEN,20,2024-12-13,47.99,10074
INV375185,S0018,BROCADE RING PURSE,11,2024-08-18,18.23,10036
INV488438,S0015,SET 2 TEA TOWELS I LOVE LONDON,16,2024-06-02,38.29,10101
INV672435,S0010,RED WOOLLY HOTTIE WHITE HEART,7,2024-04-26,29.57,10156
INV824424,S0001,REGENCY CAKESTAND 3 TIER,12,2024-07-28,23.51,10255
INV440124,S0014,DOORMAT NEW ENGLAND,13,2024-08-25,43.5,10171
INV574141,S0014,DOORMAT NEW ENGLAND,5,2024-03-13,37.02,10216
INV539979,S0012,SPOTTY BUNTING,1,2024-03-12,39.52,10170
INV762902,S0012,SPOTTY BUNTING,5,2024-07-23,18.6,10252
INV929816,S0013,BATH BUILDING BLOCK WORD,6,2024-03-18,29.85,10055
INV327534,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,4,2024-01-09,19.87,10091
INV384048,S0004,LUNCH BAG RED RETROSPOT,11,2024-04-11,1.57,10278
INV266006,S0012,SPOTTY BUNTING,10,2024-10-08,14.24,10101
INV610168,S0006,WOODEN PICTURE FRAME WHITE FINISH,20,2024-09-12,21.93,10155
INV611015,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-06-29,48.09,10141
INV438986,S0002,JUMBO BAG RED RETROSPOT,16,2024-11-07,14.82,10173
INV643962,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-04-20,21.11,10010
INV422969,S0000,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-06-22,31.71,10228
INV549836,S0019,MINI PAINT SET VINTAGE,20,2024-03-03,30.16,10265
INV395590,S0016,VINTAGE BILLBOARD DRINK ME MUG,11,2024-07-10,40.45,10248
INV487519,S0004,LUNCH BAG RED RETROSPOT,19,2024-08-30,3.62,10247
INV487982,S0014,DOORMAT NEW ENGLAND,14,2024-05-06,10.87,10155
INV821715,S0010,RED WOOLLY HOTTIE WHITE HEART,8,2024-06-09,31.88,10034
INV925026,S0015,SET 2 TEA TOWELS I LOVE LONDON,9,2024-10-11,17.37,10129
INV832251,S0010,RED WOOLLY HOTTIE WHITE HEART,7,2024-03-06,48.29,10160
INV340047,S0018,BROCADE RING PURSE,19,2024-11-08,12.23,10089
INV612321,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-08-28,44.58,10093
INV635780,S0010,RED WOOLLY HOTTIE WHITE HEART,4,2024-07-15,37.63,10241
INV437279,S0019,MINI PAINT SET VINTAGE,3,2024-09-27,24.8,10117
INV863181,S0019,MINI PAINT SET VINTAGE,9,2024-02-04,22.75,10094
INV929718,S0006,WOODEN PICTURE FRAME WHITE FINISH,9,2024-12-30,7.58,10163
INV596759,S0001,REGENCY CAKESTAND 3 TIER,8,2024-04-24,31.84,10099
INV473470,S0010,RED WOOLLY HOTTIE WHITE HEART,20,2024-09-04,28.31,10113
INV435581,S0008,CREAM CUPID HEARTS COAT HANGER,16,2024-06-09,30.44,10091
INV309776,S0017,PAPER CHAIN KIT 50S CHRISTMAS,7,2024-11-01,30.45,10206
INV869046,S0009,JAM MAKING SET WITH JARS,2,2024-04-09,26.41,10017
INV396176,S0016,VINTAGE BILLBOARD DRINK ME MUG,8,2024-07-11,21.44,10274
INV412661,S0000,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-04-14,7.63,10173
INV130221,S0000,WHITE HANGING HEART T-LIGHT HOLDER,14,2024-02-10,18.75,10116
INV568383,S0004,LUNCH BAG RED RETROSPOT,13,2024-10-11,8.27,10181
INV895304,S0014,DOORMAT NEW ENGLAND,11,2024-02-25,46.88,10091
INV389353,S0014,DOORMAT NEW ENGLAND,7,2024-12-27,30.52,10082
INV270814,S0009,JAM MAKING SET WITH JARS,19,2024-03-06,16.48,10114
INV229934,S0000,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-06-16,27.85,10257
INV248638,S0011,ALARM CLOCK BAKELIKE GREEN,11,2024-07-11,27.73,10058
INV777724,S0013,BATH BUILDING BLOCK WORD,11,2024-07-21,9.31,10154
INV976686,S0019,MINI PAINT SET VINTAGE,2,2024-11-25,14.5,10116
INV893238,S0018,BROCADE RING PURSE,19,2024-01-21,44.22,10266
INV857886,S0001,REGENCY CAKESTAND 3 TIER,5,2024-09-11,3.66,10203
INV246707,S0002,JUMBO BAG RED RETROSPOT,5,2024-02-22,26.38,10041
INV196321,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,12,2024-07-01,17.24,10105
INV460262,S0013,BATH BUILDING BLOCK WORD,3,2024-09-09,20.33,10193
INV650166,S0001,REGENCY CAKESTAND 3 TIER,14,2024-11-24,39.59,10278
INV674721,S0004,LUNCH BAG RED RETROSPOT,3,2024-04-16,22.7,10237
INV899816,S0003,PARTY BUNTING,9,2024-04-26,12.34,10221
INV125401,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-11-25,42.22,10068
INV601946,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-01-22,11.34,10197
INV260044,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-09-13,16.31,10256
INV892684,S0012,SPOTTY BUNTING,13,2024-01-10,25.76,10139
INV616137,S0009,JAM MAKING SET WITH JARS,1,2024-12-08,35.88,10149
INV676749,S0013,BATH BUILDING BLOCK WORD,3,2024-01-21,10.41,10099
INV318981,S0001,REGENCY CAKESTAND 3 TIER,8,2024-10-25,24.83,10076
INV835916,S0011,ALARM CLOCK BAKELIKE GREEN,3,2024-10-24,44.14,10282
INV969307,S0016,VINTAGE BILLBOARD DRINK ME MUG,6,2024-07-22,11.03,10109
INV107706,S0017,PAPER CHAIN KIT 50S CHRISTMAS,20,2024-05-24,13.65,10188
INV635696,S0011,ALARM CLOCK BAKELIKE GREEN,13,2024-03-22,41.82,10199
INV368727,S0019,MINI PAINT SET VINTAGE,11,2024-04-10,16.69,10154
INV511704,S0008,CREAM CUPID HEARTS COAT HANGER,4,2024-11-29,14.63,10040
